keyword,title,price,rating,reviews,platform,delivery,thumbnail
Speaker,Edifier R1280DB Bookshelf Speakers,13490.0,4.8,2900,Flipkart,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRO84Y116l6EHoHMF3Fvhx2qoyZdwJ6lbVHVG1LFJJ83ugy_k-r5ViffzSZHhvF5PIA9RyLOGw
Speaker,boAt Stone 180 5W Bluetooth Speaker,1299.0,4.4,39,Boat,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSSZFOKUFRY60uaGZjD0CsYIMWWocjF_KppicsZCsn-tbL--X29uG-duCh4diMa_ZaVxa9GIUtv
Speaker,Hammer Wave 10W Bluetooth Speaker,699.0,4.8,144,Reliance,Free Delivery by Sat,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRpg0zhs2bWPQRZj2S9jvHEfLeoa2Y34fFulTMciWXeaiL6Knuz5Cc2UuvXUoKvq1eLFXCeFth7
Speaker,GOBOult Bassbox Q20 Bluetooth Speaker,1899.0,4.4,19,Goboult.Co.In,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS4ESHuN_oot4sUuH4vbP3kZGrHYBjZgLoUnUNn2DOljixrDxCQs02S613u73TmIo-jFc3Srxk
Speaker,E GATE C212 20W Wireless Bluetooth Speaker,890.0,4.8,144,Amazon,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQWDaE9ZM1W18x5f1eoPa8fue3bRFPWJ8jeDkz3DgotS_kyS3fyi4F0nxj4DfFuNEJxsc69q8yF
Speaker,boAt Stone 1200 Pro 60W Bluetooth Speaker,4999.0,4.0,3,Flipkart,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRh3TN92naQJFLayvFvlHmaKsOzjtc38SAlG-6uVjUJEPUYqZGk9AX3oQO5pDE
Speaker,Bowers & Wilkins Zeppelin Wireless Speaker,86900.0,4.9,15,Vplak.Com,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSR5WrOg3zl2ehZtkVIz-DByDv2tIQCllgwc5QbbOrdOGjh5jofLXk6MmHwK5dlXGgmxMxs6KI
Speaker,boAt Stone 208 Portable Bluetooth Speaker,1099.0,4.5,4,Reliance,Free Delivery by Sat,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTlubIZERgES_LD9ZMdQe45_teExX3eC5_tLY8Sp9NxC1gEIygcc16zoR4rvNpmJsSZ6ok5UfQ
Speaker,Zebronics Zeb Pluto 2.0 Speaker,242.0,4.8,144,Amazon,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQnk9S0trLp4LBqoBBJqkEfMK0hBfCHnMVl5tq25XpAerjxCsC7X84gVjx4EeqN0P_RL5PQ1lE
Speaker,boAt Party Pal 320 Party Speaker,9655.0,4.6,5,Flipkart,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRFxFweczkdQEDCT63zBl3IEBIM1QG7QHD1HXJc9vQIGMRkiq191GxYbQ5_xQl2PppDCZTTlqMq
Speaker,Sonos Era 100,22999.0,4.5,22000,Sonos,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTfGBDT92F_3Wq7T97kWIziNRgicyXUvgLTClc-lvmqlMAtEEM
Speaker,boAt Aavante 2.1 1200 Soundbar,5499.0,5.0,7,Boat,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQOLkZXMApFegNwJQ7-hb44BBqdgBUTagDyeFEHeLZb6CLiWJXgyrHsh8jZPoQFufxq41wZo1w
Speaker,JBL Go 4 Ultra-Portable Wireless Bluetooth Speaker,3499.0,4.8,19000,Amazon,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRZ4WCL5T68AIVal4rz0_Z3xnVsaw8PsM3aNpAHG4mHObd3HQeFt1tKAT4xnReMQ4QB10A_TZg
Speaker,boAt Aavante 2.0 150 Portable Soundbar,1499.0,5.0,4,Myntra - Mnow,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQVYQGg6JPdtX4sVrQBQYGPENDNc-rLibmXbVJLUtcXDVRf2uC8Wf3V86JyHKMUVuATlRU3kqeXpw
Speaker,Msnr Soundbar Premium Black Partypal Bluetooth Wireless Auxiliary Usb Fm Speaker,896.0,4.8,144,Flipkart,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTru-f3DtT3aNDMkh8VpCQ-R653wR4KiZmGW8CP_PO16qGyEzQ1x0R-8H7Ssg
Speaker,"TRONICA Super King 5.1 | Bluetooth Home Theater System | 40W Multimedia Speaker with Subwoofer & Deep Bass | Sound System for TV, Laptop, Phone, Music",2573.0,4.8,144,Amazon,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQUPELv9LS5KSNYdsA7wUhC_qfF4qx96iaTMW-vYtEmhVgG-JlUmVQ6OVP451zyiP92QxxHse7p
Speaker,Marshall Acton III Bluetooth Home Speaker,26999.0,4.8,3300,Tata Cliq - Fashion,Free Delivery by Tue,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRS7kjHpQ05Y6e_mFpyDmQHmrN6vWlaAZ3mKNAKjhpVTtWAOj-IBKe1gDIH-r7dbeEodKwq1xeA
Speaker,Noise Vibe 2 5W Wireless Speaker,1099.0,4.3,20,Reliance,Free Delivery by Sat,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSl-OHUFLnTDesCAKF8AdZ30rx6CL9VzVIy5fqT3SKn-kpkkzzBYQ8tDEn-WuGtC-sYhBUfwfk
Speaker,pTron Fusion Party V2 40W Bluetooth Speaker,3439.0,4.8,144,Ptron,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTi4QZQXtqNIFQjtzJKLHeS6kX77yTfW5NRjZwM4kL2t_eWr_1lhXLeqykf6jGMHRwrfeF6GWjG
Speaker,FRONTECH 2.0 Multimedia Speaker,520.0,4.8,144,Amazon,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS4_TEz4BTQMYtYu0ivwvNUnvMchStLbj8EZPo3XTHut6AoU9oVTBij3paQj7yCTIRG5ZP381A
Speaker,Zebronics Sound FEAST 450 Portable Wireless Speaker,3489.0,4.8,144,Flipkart,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTHqe1vccCq-hYPTP6cSCZZgN_G6FsdHjTlEAbVg-BRtyp9zzAo-PA18HxdCA
Speaker,boAt Aavante Bar 490 Bluetooth Soundbar,1099.0,4.5,11,Boat,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTPstd8owGrnY4abVvdEPBaKpzPXTs_aauJABAT14sWqXTVy1EqcgRIqSUPmjsIqIHrPxJ0Ua8
Speaker,Portronics Fynix Mini 20W Portable Bluetooth Speaker TWS,1699.0,4.8,144,Amazon,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR423rHOJ-wYcYFIjOLGcc1C0qmLYudf2ZmMTODKkEhXVoeDHTu-1mYJhnVkb1J7_5VPyBw7fd5
Speaker,Amazon Echo Pop Smart Speaker,3499.0,5.0,8,Dailydeals365.In,Free Delivery by Wed,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSRNcfK-ak7-lBhg5BZT4hoRAr2d3w9-4pxU0tzgRpOkQCoJstDA0tlUjE8-EvLOo3OLUbmsb0
Speaker,boAt Stone Arc Pro Wireless Speaker,2125.0,1.0,1,Flipkart,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSOTLokOfhGl7xZCJMZqhru6or2d47v8OJ4QEZ5ENXBxozosC_tWZcqJtz3SF4HFSJXHwA9mSK-yeMzxtxCTx-o6eaEaZSu87TU9cgeszmT
Speaker,JBL Flip 6 Portable Bluetooth Speaker,5631.12,4.6,10000,Vlebazaar.In,Free Delivery by Wed,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTjEfxtCn3217HQgmwZuwnzC4Z9Fm9i-4u3uBceQgI31abClffFBshh1mozIkOxCkUWZJElHuZfgurtZcPJQXmokGnWuAVxbgK6pDabV-ZKxDz2KfQQXF5B
Speaker,Sonos Five Wireless Speaker,54999.0,4.5,11000,Amazon,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSkLBOsr_DDgCWI31t0u6CrMAtOcvhsTn2r4L1DdnLTZO-HZ1Wx-eqoBgjkF6vtZqx4gIps-AY6K37O2PX_a2OElKRbmKLmwXMxp6LPMJNR73c0NMGeDaPX
Speaker,boAt Stone 1200 Pro 60W Bluetooth Speaker,4999.0,4.0,3,Boat,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT9jbXCya-j6tnQ7A1UENRCAEcfiSnDCW-55IxMy26m5VjlatgOJuMxInwU9gSsCi5fWyAY1apjifhhZ4am3TfQGDsKJ1zU8PuHkAKUzAPiicH74KdGM2ftOw
Speaker,boAt Stone 310 Wireless Speaker,1299.0,5.0,1,Myntra,Free Delivery by Tue,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRzL4wE78so3-_A8OcZKD0SewFPNLXDmuMPNUJ0bu2Q4J3hBmErf28wj0JK0r3IC49S1So71EmvaEdjNYQ1SLX5au7J-KY7a65E_OupSvbkmEnz0Q22xMRLcA
Speaker,Marshall Emberton III Portable Bluetooth Speaker,17949.0,4.8,2900,Tata Cliq Luxury,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSg1yXQtHQHgk49PIwKNHZv7jQHuFmW4p-50jxE0Xh_PveED9629kLkJH283vGmn974ffJth863aWXvcAakHtMtg1Vv43UcFMHhFLrVNloF3fwxUQXzKOuP
Speaker,Zebronics Sonic Pod 15 5W BT Speaker,679.0,4.8,144,Amazon,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRMbCGRQoH2a1muE9_zGkjXKSp1HiTNFhf0i-eKsqtOAr1ifFbbAckhGJA08chDPVcYBRquY_7qMWprzNlq6QVY2yfENUcib4ApcGAO88gitlugE5STLhSx
Speaker,boAt Stone Arc Bluetooth Speaker,2299.0,4.3,3,Flipkart,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSR9INPoSSxbo9i6R-7NifN9zdGUosLW8weWm-SrR_WXT2f13DEaptcnpo_r8EFVOGA2WweMsnb38x6liYw14MWAJTgDCgwuwl0HeT4C_4
Speaker,Klipsch Austin Portable Bluetooth Speaker,9499.0,4.9,219,The Sound Factor,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ_6ST4ak2lGe86jAwYpL2FMR00Aer5oMObgzUUXjxSSGSTX3rhw7y5GFy-3oR_RyPGwwTKWg8mqDEoY6_YwD-9EBcbe71R3jtwgzL0KKe7qmuLj4QuoFvP
Speaker,JBL Go 3 Portable Bluetooth Speaker,2999.0,4.8,17000,Flipkart,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRVULCodctDh8CvRTo041H3dvBBGNMkQwX92lNa_Xhz0NPnxoeHsDaemwymG80mGudsBRzEGjc1PvmfUQ9TVp1w8N-ssO7gZYjqQKzJpAmEIxS08mj8Joo
Speaker,Creative Pebble 2.0 USB-Powered 4.4W Desktop Speakers,2199.0,4.8,4300,Amazon,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcS1N-pyibtEgUeDMAAOnE9kmDzgS-F5h40ZYxu92xximJf22hBqYOKDWvzrcwhDtZ0OW4vNjqKfloSKe-_vOc9CMbGyxuJ31u1pr9XlsIh0uA4d9g9E-HBV
Speaker,IT 120 2.0 Desktop Speaker,699.0,4.8,144,Amazon,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQAGKy_m3qmjs2y8ByIwqv-YoALU7_ERY3rDqCW9nNF-Nh4t1JDFn4GvBK9z2DqzFbmSiZupVdRpzBc_uuvwdQijteKgCBSeDn2VEATqr7PLDtJlxCiT-y_gQ
Speaker,Blaupunkt Sba20+ 20 W Bluetooth Soundbar,1199.0,4.4,38,Flipkart,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTsnZQTuZsELcbyDxabkEPelB7GYpbIXaN-SQfEipXvKWJez8aqDU1eP7yWKXMF6bnjVQs7kfke7Ahr5R-4BUc7LcJEv7EzbY4rgW8rGMT8rC3uhI5_IL1e
Speaker,Tribit XSound Go Portable Wireless Speaker,1885.0,4.9,889,Zop,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTYv3KyR0JYqeO_GTtlP_aEZ0CBV_HVVdvTjEPNGgLxIX82QvSxz1ZiuH82OHRhZOCUUL0BIRRUe7zXP8D6gMUzzdYzObmVtw
Speaker,Zebronics Sound FEAST 450 Portable Wireless Speaker,3499.0,4.8,144,Zebronics,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQD9lfVhq47rfCC2zVt-Tg2tElr8Rx0LbEd3EIxTzZSLX4ouFNkKYMUzcCP9bO6Bq_UhOOqYPHtUqUqB7p4efB0aZ3sivMxB2ZKobzrAo593aWKtQhFQFbxiQ
Speaker,Ambrane Evoke Cube Plus 5W Portable Bluetooth Speaker,599.0,4.8,144,Amazon,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSOENUuGHTCHL1cFy9cnyp29Q20ZGDMDgK5WHV96hYN_Gqwtde_AODNSFITtPe41y73EEeajrs9pDBxWRELpV2kkLiTpiMLIRNUuzo6K1cwJYNr_phyGNg6
Speaker,boAt Stone 352 Bluetooth Speaker with 10W RMS Stereo,1099.12,4.6,39,Vlebazaar.In,Free Delivery by Wed,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQSh1ySFRVvQAvgmj6dnyEshmmAGP4n6YwZOeBn9aZcy1UbZj_jr5WvZLZIDjHzjvaPNdx2RK5u5AMS8ufdb43GibniHwQL
Speaker,Edifier R33BT Speaker,5990.0,4.8,382,Edifier,Free Delivery by Mon,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRxvpwodLACIqZ6a5_mC_lreHHNIRR9U_TJeSSf1nAVqTcLc_JJUGALzihJwLH1kVwM02kCi454TUdGgvMZT-_8_LJrm6F_HVSp0NcGG1l3SsjjLBjAlAkZ
Speaker,Edifier R1080BT Bookshelf Speaker,8990.0,4.8,238,Amazon,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTTaPNzrrLQMX8IbvmB4jpCsWTVbJEdnAckzs9lJ8nG6LDOOxMF_WUq3LpMz1M9pO2NlkQ2hYG6RrU8-ThHXKuPjmrLHMKAI4yNG2MSDrGZOUrzEev3tsyITQ
Speaker,Dubstep Pop 1400 Portable Bluetooth Speaker,699.0,4.8,144,Amazon,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQUmV2lbrBes8zSktt0279aTTkn2wNcj8g9gwIaVMCwVuyVusAPK9caz-37FM3F3KJmuoc9fJTH-76NbJ8lZXq095jEgnrB61E8MBU8VR7vwRQkhyWmxQdi
Speaker,Sonos Era 300,44999.0,4.7,6800,Tata Cliq Luxury,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ0QpIz4KUJqpJ4UsQYV1Uzvr_04l4a_ZSGmQeQ8DP1647K2yerUxqtEpHcYmPdfVe5Laycn8b61xLn7C63Gz9pHlso4hneceltPMp59ArViG-g-kwvk4p-6A
Speaker,Portronics Dash 4 Portable Wireless Party Speaker,5999.0,4.4,8,Amazon,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSnjrhHr1SVxmIcZdhdi06YDJ5zO2jQWk017okk0d6lFix45mFL3UzMTOw5Zr3k8QOg0PVL4SBCyd-3NbaydA4czWGG05UOYBMszv1xydKA_LRW_jx8eyhMuw
Speaker,Zebronics Party Fyre 100 Portable Bluetooth Speaker,7999.0,4.8,144,Zebronics,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRU-bjbXIaKkNfX-Hqc_AzKoClyPHkdqYZ10iH__sTa0V41v7CMgLntb8cSJCFT4t8ixPFqV6tm5svEspNIXPehtNOSkdhNVpC87UanrnQ-88zOPVSL5_798Q
Speaker,boAt Aavante 2.1 1600D Soundbar,6499.0,4.5,2,Boat,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRpmdZFR7ZQX8X_j00C931eYXjtFeYup-_WJjT4Wx2AHpOan_8qLLSqRtZ_p-XJJHUG0fhZK34GLYOIIHlSZd2j6KQXSiJuEjxT1RRdsd3qzo0TjEHts3sb
Speaker,JBL Charge 5 Portable Bluetooth Speaker,14999.0,4.7,14000,Flipkart,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSeDetw6u0c4b2SnkPDf7dXnUWZIGzRILNDGeeTizQOsMK85D6DJKdnDKeSoR8ruZf-tCthei3riwQ9YU4B2lQomBJbeAv_JmFdwCD1BcU2Cu1mEYmYm26rR0M
Speaker,Ahuja SRX-50XT Speaker,5359.0,4.8,144,Ahuja World,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQcxdc9iRI9wgS5t0GF1R-s-23AXgFtYfHzl13-KKiRiP_t_qtqByxqkEPRUJXYad2spwxpR5V2YzoTqYRNyUrqt9auoFmL
Speaker,boAt Stone 350 Pro Plus 16W Bluetooth Speaker,1799.0,5.0,1,Boat,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS2AtN7o3j7gUYkXusM7F1ljzFf5E74bIYDgoyqMQ0yxFfooZg0_WEWkf47ALkdlrIpPGiAHxs5VmPrVTIglJPFpBK7_u55pggVAz-ig23j-UHC4Y4OSmu9
Laptop,Lenovo IdeaPad 3 11th Gen Intel Core i3 Laptop,35658.0,4.5,29,Flipkart,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRHCbx2ZtIDf5W7LXVsN43eIRNjG9j_2uOY3ONEY0mgY6TGbG_0JeFnMYjwf6NIKjwX9n_FNZEhaPe4tb-TemVILj9iWRKCy82St6_HhELHBvAhwU_yMJ2s
Laptop,HP Laptop 15 13th Gen Intel Core i3-1315U,55900.0,5.0,9,Amazon,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQyUCXAv7aberd5OU2E9ILxe_peRwH35tMAp68R-yiNTVV9J9cROaONUUp1wXXm04Ncs68wJC4qOvRihmDB5-2CRf-ALVceLSK6Bp0cyqz0gJZxr43-_rpOVg
Laptop,Prittec Intel Celeron Dual Core N4200 Laptop,25799.0,4.5,29,Flipkart,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTJsaKEcZAgu-vMAPz6pj3EyZtwTrsBZhKdwADM9hev32cdZi5rmARBd9LQyznLdzdP4ls1oJocDkmirE44cYazrqFma8gNujpaQByclZVT
Laptop,ASUS Vivobook Go 15 AMD Ryzen 5 7520U Laptop,48990.0,4.6,25,Reliance,Free Delivery by Sat,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSkfQfCut3YIfLaBHLmdgHOlvRxY6KDFetSbi0cbtIJHOts6ccz5WF3_UR-oApwuadQ9q62oWrYRTjvBxTu-Nn13Mimwq7Tsdn_jvveai7xEsGJzawkdv0D
Laptop,Lenovo IdeaPad 3 Intel Core 11th Gen Laptop,51990.0,4.5,4600,Amazon,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRzLEGweJmit5ibJ5zSjRZolpNl9kkTGsq3v_9pJK5a9Csl99mjA496yeAa_qg8AmYNCwrLNPa03izmOfGNdLsAWHzyRFIeYumxymqnBRdlBAocmNb3ZF1l
Laptop,HP 14s AMD Ryzen 5-5500U Laptop,56998.0,4.5,29,Flipkart,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRVXPDnngFTwDr6Hz5xcYjSOX3Dtfbhs2xv39neeioZ0YUzuyzHQXlKlx6QjEHkzteU_aPQzzd6Md0qPlmSrORCHLhixLp92pjj1Z2qCUMu
Laptop,Dell Inspiron 14 Plus 7000 2-in-1 ビジネスノートパソコン(14インチ FHDタッチスクリーン、Intel Core Ultra 7 256V (> i7-1355U)、16GB DDR5、1TB SSD、IST Dock)バックライト付きKB、指紋、24時間,5240.0,4.6,936,Desertcart.In,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSAXz9EJ3LutYcPua_qAZNFd1uTgZFnrRDPC60Mr-WgO7u8ah9jhAkGs70gDLklnujkJkwNA624YZsvvqnNFsNq89TLL2fT2Q
Laptop,JioBook 11 2023,9999.0,4.5,29,Amazon,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRDu1TNdhQK2QFzvpCUKFoyNWllpqZ8yZM_qhxBM3hNpNrgXmNRsWRRrox17udrqTdeeiKPq5YoZ9dBZIc5O5sNh581pE1UcDJHh1Tcy0MTO6qMJ-kmhajd
Laptop,Acer Aspire 13th Gen Intel Core i5 Laptop,64990.0,4.5,29,Flipkart,Free Delivery,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRgKjzO-hVjzB6Vcev96Sg_ZQs-tcWjZWLC8zgsT2pzNUWlDHCKx0_yvdROuW1Q6Lr0TW1dswDZ7KToEe4DWVmmhIOvWwdZYLtVqW1rphxMKtMc3LXJA3irAA
Laptop,Lenovo Ideapad Slim 3 Intel Core 12th Gen 8 Gb Ssd/Windows 11 Home 15iau7 Thin And Light Laptop,35099.0,4.5,29,Flipkart,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR51rpds_bbo5vroFBP3QJkvrM3D3bpXkAEeSuuGfHTjiHsc6vEuLFuh5qgqRa25aaOvkOFN9Phc0A9FaLe12Pt9HiDiA6uBjwIQ0hRAg2AVGg1qakPa-lB
Laptop,ASUS Vivobook Go 14 Laptop AMD Ryzen 3 7320U 512,56899.0,4.8,82,Flipkart,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTqdUCpVQSReZdiEUTjCjJiEgOD0Vm24mlTMcRi_WWHAC20Eg6H6r-mjhl4Dgot3bz4wygMHECHbGUiC7jwDUZ_3VphLmssKkEfOnCXEbwY
Laptop,HP 15 AMD Ryzen 3 7320U Quad Core,53840.0,4.5,29,Amazon,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRo_N1Y7frmTnKLM6mC3Fb5HQprq2qG_Bh8KgpmxWpJCZKS-MeXw_w6Fdqjxt5i9CL0AaujelB_AunJCiYSwPYWay__z6bE2x4w_fAqlT5iU5OBxaEm4nwbHw
Laptop,"Lenovo Legion 7i Gaming Laptop, 16'' 2.5K OLED 240Hz 500 nits(2560 x 1600), Intel-15 Core Ultra 9 275HX(24 Cores), NVIDIA GeForce RTX 5070, 8GB GDDR7,",6186.0,4.7,442,Desertcart.In,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTWsDIRLSDALbd6VMbQckdQVVNuR3dS-tmp4v8bdMBK36XqZ36j7kwtdeMfFLHI32qj2BBeeXw4yPVw8ZiByJE1iAx-amVou6P2sY2f4KlGshzlR8b9IaFF
Laptop,Samsung Galaxy Book5 Laptop,87990.0,4.5,1100,Flipkart,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT9ZyD91FfxJXbzd4fWu4grszHEHuBBYd7icKny-MUdx0llWkCKl6l3pvRmK2bOfzY2c3YfqBENQLA1VXeiIY8F4sjz5p5IEfpfzUA7l5XB021RnNPCiXsc
Laptop,Lenovo IdeaPad Slim 3 Gen 8 Laptop,61800.0,4.6,203,Amazon,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ6i_B9dJjb4giafsY6mG4Tc79jOVOwJ8Knr7LCNUORjurrtHbmjCsA-dpA2VlgM2Gc_C6BqPM-Kr-qdct-1cdQlJgEYF5Ta7RsPntCAKiwg0a5qzVY-I1o
Laptop,Asus Vivobook Go 15 Laptop,48990.0,3.9,14,Flipkart,Free Delivery,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSoXIXIe6mqbsssbU0ttHbi_wwyu3N4TwK27d-NCR8iQZDcO9AtF9Ar5RfiShZas832_TRtvKJfcdn8D-7ceXvyHgsOGK_wIip8sBclUCY
Laptop,Acer Aspire 5 A515-56-52SH Laptop,18000.0,4.6,114,Gameloot,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRucfENj4JoN4rg6ZtQkmNT8ri4iJP2Sy07M-XaBrm5uU_FfleZa-zkQpbr0CO7aNR3L_2qmnuYc7kecQ4h9roSBuHB3VY_In3qLcIxvGdG6FmW9ZR11fE1Pw
Laptop,Lenovo IdeaPad 3 12th Gen Intel Core i3 Laptop,54890.0,5.0,22,Amazon,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTyr1QsFoDL2m_uuaYsfVXjJRi59zYcNe4KHgKSbAvVLDZKY6lpjGWvDVqchn4RhCKeOlrdqMHtFOro2227IRiE0-CkUpGFtOHprQZDv8RLpA6TMr9mZWg5
Laptop,HP Laptop AMD Ryzen 3 7320U,51990.0,4.5,29,Flipkart,Free Delivery,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRWpV9F1m6JKQsSiQ1vBE6YXznxfU6-YSN1eHVYV531XEwCVV6gXzem1uI68qLL1lwTWjBxUQB5V7RmWjlPuM4JQY-Xpjq43eiv6AVrh_W_D-XA3P3E_clAfA
Laptop,"Apple 2025 MacBook Air 13-inch Laptop with M4 chip, 16GB Unified Memory, 1TB SSD Storage - Silver",2129.0,4.8,5700,Desertcart.In,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQVFtqxHTDYPeDCknd77406cPvcY0Jrb_F9Aag_hldEaqTUQoEgbKcXzmvlpIXJeiph2bMPICBwBk1MiXH-Rx4A3nGO-SuWjKn9PN9TvBVjQzSQIMvgJXHJ
Laptop,"ASUS Vivobook 16"" Snapdragon X Laptop",63990.0,3.8,48,Amazon,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRqLbpqP8MoctIRn-Anlu1kpK9eXJpCWg1wC5HxQbCpFU-jfyUFbYzzcRBOxOUENRx8N9f2rEFGYshGXL5TX9H6hxbJ1Ov22pFJqM-MJHzD
Laptop,"Lenovo IdeaPad 1 15"" AMD Ryzen 5 Laptop",47290.0,4.5,29,Flipkart,Free Delivery,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRN0vZo--7hQKtGCHg-zX2mOMf_9S_xRFTZZsPzo4za0U8geiym-CxW2-Sw7PRiGpUH1BoenLGU8YMrzTDO2H4O7cOCBO0T3hJyzZPDiP1TEg2aky0z5fH8ig
